Nama Perusahaan,Link,Title,Date
Industri dan Perdagangan Bintraco Dharma,https://industri.kontan.co.id/news/industri-dan-perdagangan-bintraco-dharma-cars-siap-pacu-penjualan-mobil-baru,Industri dan Perdagangan Bintraco Dharma (CARS) Siap Pacu Penjualan Mobil Baru,31 Mar 2024
Industri dan Perdagangan Bintraco Dharma,https://market.bisnis.com/read/20240320/192/1751212/pendapatan-bintraco-dharma-cars-tembus-rp648-triliun-sepanjang-2023,"Pendapatan Bintraco Dharma (CARS) Tembus Rp6,48 Triliun Sepanjang 2023",20 Mar 2024
Industri dan Perdagangan Bintraco Dharma,https://emitennews.com/news/perkuat-bisnis-otomotif-bintraco-dharma-cars-dirikan-anak-usaha,"Perkuat Bisnis Otomotif, Bintraco Dharma (CARS) Dirikan Anak Usaha",8 Mar 2024
Industri dan Perdagangan Bintraco Dharma,https://industri.kontan.co.id/news/penjualan-bintraco-dharma-cars-capai-rp-165-triliun-di-kuartal-i-2024,"Penjualan Bintraco Dharma (CARS) Capai Rp 1,65 Triliun di Kuartal I-2024",30 Apr 2024
Industri dan Perdagangan Bintraco Dharma,https://pasardana.id/news/2024/3/21/akuntan-publik-soroti-11-anak-usaha-cars-milik-paulus-totok/,Akuntan Publik Soroti 11 Anak Usaha CARS Milik Paulus Totok,21 Mar 2024
Industri dan Perdagangan Bintraco Dharma,https://emitennews.com/news/politikus-psi-jual-15-juta-saham-bintraco-dharma-cars-buat-apa-nih,"Politikus PSI Jual 15 Juta Saham Bintraco Dharma (CARS), Buat Apa Nih?",5 Feb 2024
Industri dan Perdagangan Bintraco Dharma,https://koran.tempo.co/read/ekonomi-dan-bisnis/485219/10-saham-sektor-otomotif-yang-terdaftar-di-bei,10 Saham Sektor Otomotif yang Terdaftar di BEI,27 Okt 2023
Industri dan Perdagangan Bintraco Dharma,https://investasi.kontan.co.id/news/bintraco-dharma-cars-optimistis-target-penjualan-mobil-20000-unit-tercapai,Bintraco Dharma (CARS) Optimistis Target Penjualan Mobil 20.000 Unit Tercapai,11 Des 2023
Industri dan Perdagangan Bintraco Dharma,https://ekbis.sindonews.com/read/1199277/38/cars-beri-penjelasan-soal-tak-punya-pemegang-saham-pengendali-1694498943,CARS Beri Penjelasan soal Tak Punya Pemegang Saham Pengendali,12 Sep 2023
Industri dan Perdagangan Bintraco Dharma,https://market.bisnis.com/read/20230729/192/1679274/pendapatan-bintraco-dharma-cars-tembus-rp296-triliun-semester-i2023,"Pendapatan Bintraco Dharma (CARS) Tembus Rp2,96 Triliun Semester I/2023",29 Jul 2023
Industri dan Perdagangan Bintraco Dharma,https://pasardana.id/news/2023/9/8/paulus-totok-hingga-trim-tepis-jadi-pengendali-baru-cars/,Paulus Totok Hingga TRIM Tepis Jadi Pengendali Baru CARS,8 Sep 2023
Industri dan Perdagangan Bintraco Dharma,https://emitennews.com/news/cari-pengendali-bintraco-dharma-cars-rayu-sejumlah-investor-retail,"Cari Pengendali, Bintraco Dharma (CARS) Rayu Sejumlah Investor Retail",8 Sep 2023
Industri dan Perdagangan Bintraco Dharma,https://industri.kontan.co.id/news/bintraco-dharma-cars-catat-pendapatan-tumbuh-1790-di-tahun-2023,"Bintraco Dharma (CARS) Catat Pendapatan Tumbuh 17,90% di Tahun 2023",25 Mar 2024
Industri dan Perdagangan Bintraco Dharma,https://market.bisnis.com/read/20230824/192/1688020/komisaris-utama-bintraco-dharma-jual-150-juta-saham-cars-cek-cuannya,"Komisaris Utama Bintraco Dharma Jual 150 Juta Saham CARS, Cek Cuannya",24 Agu 2023
Industri dan Perdagangan Bintraco Dharma,https://industri.kontan.co.id/news/bintraco-dharma-cars-siapkan-capex-rp-60-miliar-rp-70-miliar-di-2024,Bintraco Dharma (CARS) Siapkan Capex Rp 60 Miliar-Rp 70 Miliar di 2024,1 Mei 2024
Industri dan Perdagangan Bintraco Dharma,https://emitennews.com/news/industri-perdagangan-bintraco-dharma-cars-catat-kenaikan-pendapatan-cek-datanya,"Industri Perdagangan Bintraco Dharma (CARS) Catat Kenaikan Pendapatan, Cek Datanya",29 Jul 2023
Industri dan Perdagangan Bintraco Dharma,https://industri.kontan.co.id/news/bintraco-dharma-cars-yakin-kejar-target-penjualan-mobil-20000-unit-di-akhir-2023,Bintraco Dharma (CARS) Yakin Kejar Target Penjualan Mobil 20.000 Unit di Akhir 2023,10 Des 2023
Industri dan Perdagangan Bintraco Dharma,https://investasi.kontan.co.id/news/cars-bentuk-anak-usaha-untuk-memperkuat-jaringan-di-sektor-otomotif,CARS Bentuk Anak Usaha untuk Memperkuat Jaringan di Sektor Otomotif,8 Mar 2024
Industri dan Perdagangan Bintraco Dharma,https://insight.kontan.co.id/news/cuan-jumbo-mantan-ketum-rei-di-saham-emiten-pemilik-diler-toyota-nasmoco-cars,Cuan Jumbo Mantan Ketum REI di Saham Emiten Pemilik Diler Toyota Nasmoco (CARS),22 Agu 2023
Industri dan Perdagangan Bintraco Dharma,https://investasi.kontan.co.id/news/ini-alasan-rights-issue-bintraco-dharma-cars-ditunda-ke-tahun-2023,Ini Alasan Rights Issue Bintraco Dharma (CARS) Ditunda ke Tahun 2023,15 Nov 2022
Industri dan Perdagangan Bintraco Dharma,https://pusatdata.kontan.co.id/quote/CARS,CARS : PT Industri dan Perdagangan Bintraco Dharma Tbk,24 Apr 2020
Industri dan Perdagangan Bintraco Dharma,https://investor.id/market/324392/bintraco-dharma-cars-berbalik-untung-rp-136-miliar,Bintraco Dharma (CARS) Berbalik Untung Rp 136 Miliar,14 Mar 2023
Industri dan Perdagangan Bintraco Dharma,https://insight.kontan.co.id/news/bisnis-dan-kinerja-industri-dan-perdagangan-bintraco-dharma-cars-melambat,Bisnis dan Kinerja Industri dan Perdagangan Bintraco Dharma (CARS) Melambat,30 Jun 2020
Industri dan Perdagangan Bintraco Dharma,https://insight.kontan.co.id/news/industri-dan-perdagangan-bintraco-dharma-cars-optimistis-otomotif-membaik,Industri dan Perdagangan Bintraco Dharma (CARS) Optimistis Otomotif Membaik,31 Mar 2021
Industri dan Perdagangan Bintraco Dharma,https://www.cnbcindonesia.com/market/20190321103854-17-62024/demi-likuiditas-bintraco-dharma-akan-stock-split-110,"Demi Likuiditas, Bintraco Dharma Akan Stock Split 1:10",21 Mar 2019
Industri dan Perdagangan Bintraco Dharma,https://insight.kontan.co.id/news/pt-industri-dan-perdagangan-bintraco-dharma-tbk-cars-masih-wait-and-see-target-2021,PT Industri dan Perdagangan Bintraco Dharma Tbk (CARS) Masih Wait and See Target 2021,30 Nov 2020
Industri dan Perdagangan Bintraco Dharma,https://industri.kontan.co.id/news/soal-kehadiran-investor-baru-begini-tanggapan-bintraco-dharma-cars,"Soal Kehadiran Investor Baru, Begini Tanggapan Bintraco Dharma (CARS)",22 Sep 2022
Industri dan Perdagangan Bintraco Dharma,https://emitennews.com/news/bintraco-dharma-cars-minta-restu-right-issue-30-miliar-saham,Bintraco Dharma (CARS) Minta Restu Right Issue 30 Miliar Saham,30 Sep 2022
Industri dan Perdagangan Bintraco Dharma,https://market.bisnis.com/read/20220905/192/1574356/bintraco-dharma-cars-bakal-punya-investor-baru-ada-boy-thohir-grup-triputra,"Bintraco Dharma (CARS) Bakal Punya Investor Baru, Ada Boy Thohir & Grup Triputra?",5 Sep 2022
Industri dan Perdagangan Bintraco Dharma,https://insight.kontan.co.id/news/ada-pengusaha-properti-garam-masuk-ke-saham-cars-saat-bintraco-dharma-diterpa-badai,Ada Pengusaha Properti & Garam Masuk ke Saham CARS Saat Bintraco Dharma Diterpa Badai,14 Apr 2022
Industri dan Perdagangan Bintraco Dharma,https://insight.kontan.co.id/news/bintraco-dharma-cars-menahan-rencana-ekspansi-diler-tahun-ini,Bintraco Dharma (CARS) Menahan Rencana Ekspansi Diler Tahun Ini,6 Sep 2022
Industri dan Perdagangan Bintraco Dharma,https://investasi.kontan.co.id/news/bintraco-dharma-cars-membentuk-anak-usaha-penjualan-suku-cadang-dan-aksesori,Bintraco Dharma (CARS) membentuk anak usaha penjualan suku cadang dan aksesori,23 Jul 2019
Industri dan Perdagangan Bintraco Dharma,https://investasi.kontan.co.id/news/gelar-rupslb-bintraco-dharma-cars-setujui-perubahan-manajemen-baru,"Gelar RUPSLB, Bintraco Dharma (CARS) Setujui Perubahan Manajemen Baru",26 Jun 2022
Industri dan Perdagangan Bintraco Dharma,https://www.emitennews.com/news/pengendali-digugat-pkpu-lagi-manajemen-bintraco-dharma-cars-bilang-begini,"Pengendali Digugat PKPU Lagi, Manajemen Bintraco Dharma (CARS) Bilang Begini",23 Mar 2022
Industri dan Perdagangan Bintraco Dharma,https://industri.kontan.co.id/news/pangkas-rugi-57-di-2021-bintraco-dharma-cars-yakin-kinerja-kian-membaik-tahun-ini,"Pangkas Rugi 57% di 2021, Bintraco Dharma (CARS) Yakin Kinerja Kian Membaik Tahun Ini",21 Jul 2022
Industri dan Perdagangan Bintraco Dharma,https://emitennews.com/news/bebas-gugatan-pkpu-bintraco-dharma-cars-fokus-kerek-performa,"Bebas Gugatan PKPU, Bintraco Dharma (CARS) Fokus Kerek Performa",25 Jan 2022
Industri dan Perdagangan Bintraco Dharma,https://market.bisnis.com/read/20220905/192/1574314/sahamnya-melonjak-bintraco-dharma-cars-beri-dua-alasan-ini,"Sahamnya Melonjak, Bintraco Dharma (CARS) Beri Dua Alasan Ini",5 Sep 2022
Industri dan Perdagangan Bintraco Dharma,https://industri.kontan.co.id/news/gelar-rupst-bintraco-dharma-cars-angkat-anggota-direksi-dan-komisaris-baru,"Gelar RUPST, Bintraco Dharma (CARS) Angkat Anggota Direksi dan Komisaris Baru",31 Mei 2023
Industri dan Perdagangan Bintraco Dharma,https://emitennews.com/news/lolos-jebakan-pkpu-giliran-bos-bintraco-dharma-cars-masuk-belenggu-gugatan-perdata,"Lolos Jebakan PKPU, Giliran Bos Bintraco Dharma (CARS) Masuk Belenggu Gugatan Perdata",4 Nov 2021
Industri dan Perdagangan Bintraco Dharma,https://market.bisnis.com/read/20220914/192/1577234/saham-bintraco-dharma-cars-reli-begini-kinerja-dan-investor-di-belakangnya,"Saham Bintraco Dharma (CARS) Reli, Begini Kinerja dan Investor di Belakangnya",14 Sep 2022
Industri dan Perdagangan Bintraco Dharma,https://investor.id/market-and-corporate/307555/bintraco-dharma-cars-siapkan-opsi-rights-issue,Bintraco Dharma (CARS) Siapkan Opsi Rights Issue,22 Sep 2022
Industri dan Perdagangan Bintraco Dharma,https://market.bisnis.com/read/20221115/192/1598532/bintraco-dharma-cars-cerita-alasan-rights-issue-ditunda-tunggu-investor-strategis,"Bintraco Dharma (CARS) Cerita Alasan Rights Issue Ditunda, Tunggu Investor Strategis?",15 Nov 2022
Industri dan Perdagangan Bintraco Dharma,https://emitennews.com/news/rencana-aksi-korporasi-belum-matang-bintraco-dharma-cars-tunda-rupslb,"Rencana Aksi Korporasi Belum Matang, Bintraco Dharma (CARS) Tunda RUPSLB",19 Okt 2022
Industri dan Perdagangan Bintraco Dharma,https://industri.kontan.co.id/news/laba-bersih-bintraco-dharma-cars-tertekan-hingga-september-2019,Laba bersih Bintraco Dharma (CARS) tertekan hingga September 2019,15 Nov 2019
Industri dan Perdagangan Bintraco Dharma,https://www.emitennews.com/news/pengendali-bintraco-dharma-cars-di-gugat-pailit,Pengendali Bintraco Dharma (CARS) di Gugat Pailit,18 Okt 2021
Industri dan Perdagangan Bintraco Dharma,https://insight.kontan.co.id/news/bei-menyoal-keberadaan-emiten-yang-tidak-memiliki-pemegang-saham-pengendali,BEI Menyoal Keberadaan Emiten yang Tidak Memiliki Pemegang Saham Pengendali,13 Sep 2023
Industri dan Perdagangan Bintraco Dharma,https://www.idxchannel.com/market-news/bintraco-dharma-cars-berbalik-laba-rp5246-miliar-di-semester-i-2022,"Bintraco Dharma (CARS) Berbalik Laba Rp52,46 Miliar di Semester I 2022",19 Agu 2022
Industri dan Perdagangan Bintraco Dharma,https://investasi.kontan.co.id/news/bintraco-dharma-cars-bikin-anak-usaha-bidang-perdagangan-mobil-bekas,Bintraco Dharma (CARS) bikin anak usaha bidang perdagangan mobil bekas,4 Apr 2019
Industri dan Perdagangan Bintraco Dharma,https://insight.kontan.co.id/news/ahabe-niaga-selaras-pengendali-bintraco-dharma-cars-lolos-dari-gugatan-pkpu/?utm_source=line&utm_medium=text,"Ahabe Niaga Selaras, Pengendali Bintraco Dharma (CARS), Lolos dari Gugatan PKPU",15 Sep 2021
Industri dan Perdagangan Bintraco Dharma,https://market.bisnis.com/read/20220125/192/1493315/pemegang-saham-bintraco-cars-kembali-lolos-dari-gugatan-pkpu,Pemegang Saham Bintraco (CARS) Kembali Lolos dari Gugatan PKPU,25 Jan 2022
Industri dan Perdagangan Bintraco Dharma,https://market.bisnis.com/read/20211018/192/1455630/bintraco-dharma-cars-kaji-dampak-pkpu-ke-pemegang-saham-pengendali,Bintraco Dharma (CARS) Kaji Dampak PKPU ke Pemegang Saham Pengendali,18 Okt 2021
Industri dan Perdagangan Bintraco Dharma,https://nasional.kontan.co.id/news/pemegang-saham-digugat-pkpu-ini-tanggapan-bintraco-dharma-cars,"Pemegang saham digugat PKPU, ini tanggapan Bintraco Dharma (CARS)",25 Okt 2021
Industri dan Perdagangan Bintraco Dharma,https://market.bisnis.com/read/20221003/192/1583749/rights-issue-30-miliar-saham-bintraco-dharma-cars-nantikan-persetujuan-pemegang-saham,"Rights Issue 30 Miliar Saham, Bintraco Dharma (CARS) Nantikan Persetujuan Pemegang Saham",3 Okt 2022
Industri dan Perdagangan Bintraco Dharma,https://www.cnbcindonesia.com/market/20210826172957-17-271545/wah-pengendali-emiten-dealer-resmi-mobil-toyota-digugat-pkpu,Wah! Pengendali Emiten Dealer Resmi Mobil Toyota Digugat PKPU,26 Agu 2021
Industri dan Perdagangan Bintraco Dharma,https://investasi.kontan.co.id/news/bintraco-dharma-kantongi-rp-260-miliar-dari-ipo,Bintraco Dharma kantongi Rp 260 miliar dari IPO,10 Apr 2017
Industri dan Perdagangan Bintraco Dharma,https://market.bisnis.com/read/20220922/192/1580362/saham-bintraco-cars-ngebut-investor-baru-masuk-tahun-depan,"Saham Bintraco (CARS) Ngebut, Investor Baru Masuk Tahun Depan",22 Sep 2022
Industri dan Perdagangan Bintraco Dharma,https://investor.id/market-and-corporate/313122/industri-dan-perdagangan-bintraco-dharma-cars-tunda-gelar-rights-issue,Industri dan Perdagangan Bintraco Dharma (CARS) Tunda Gelar Rights Issue,16 Nov 2022
Industri dan Perdagangan Bintraco Dharma,https://market.bisnis.com/read/20210119/192/1345004/bintraco-dharma-cars-kerek-target-penjualan-pada-2021,Bintraco Dharma (CARS) Kerek Target Penjualan pada 2021,19 Jan 2021
Industri dan Perdagangan Bintraco Dharma,https://investor.id/market-and-corporate/305927/melesat-110-auto-reject-atas-saham-bintraco-dharma-cars-tak-terhentikan,"Melesat 110%, Auto Reject Atas Saham Bintraco Dharma (CARS) Tak Terhentikan",7 Sep 2022
Industri dan Perdagangan Bintraco Dharma,https://industri.kontan.co.id/news/entitas-perusahaan-bintraco-dharma-cars-akuisisi-dua-perusahaan-sektor-otomotif,Entitas perusahaan Bintraco Dharma (CARS) akuisisi dua perusahaan sektor otomotif,19 Jan 2021
Industri dan Perdagangan Bintraco Dharma,https://www.emitennews.com/news/pengendali-dalam-jeratan-pkpu-harno-budi-tinggalkan-kursi-dirut-bintraco-dharma-cars,"Pengendali Dalam Jeratan PKPU, Harno Budi Tinggalkan Kursi Dirut Bintraco Dharma (CARS)",30 Mar 2022
Industri dan Perdagangan Bintraco Dharma,https://www.cnbcindonesia.com/research/20230301081006-128-417813/cars-cetak-laba-tapi-utang-sangat-besar-mau-beli-sahamnya,"CARS Cetak Laba Tapi Utang Sangat Besar, Mau Beli Sahamnya?",1 Mar 2023
Industri dan Perdagangan Bintraco Dharma,https://investor.id/market-and-corporate/303999/ada-konsorsium-tp-rachmat-dan-garibaldi-thohir-di-bintraco-dharma-cars,Ada Konsorsium TP Rachmat dan Garibaldi Thohir di Bintraco Dharma (CARS)?,22 Agu 2022
Industri dan Perdagangan Bintraco Dharma,https://www.liputan6.com/saham/read/5084391/rights-issue-bintraco-dharma-bakal-terbitkan-30-miliar-saham,"Rights Issue, Bintraco Dharma Bakal Terbitkan 30 Miliar Saham",30 Sep 2022
Industri dan Perdagangan Bintraco Dharma,https://industri.kontan.co.id/news/pasar-lesu-nasmoco-fokus-pertahankan-penguasaan-pasar-otomotif-di-jawa-tengah,"Pasar lesu, Nasmoco fokus pertahankan penguasaan pasar otomotif di Jawa Tengah",21 Jan 2020
Industri dan Perdagangan Bintraco Dharma,https://www.cnbcindonesia.com/research/20221130093738-128-392380/lepas-dari-pengawasan-bursa-saham-cars-meroket,"Lepas Dari Pengawasan Bursa, Saham CARS Meroket",30 Nov 2022
Industri dan Perdagangan Bintraco Dharma,https://www.emitennews.com/news/beli-rp5-per-lembar-investor-ini-jadi-pemegang-saham-bintraco-cars-terbesar-kedua,"Beli Rp5 per Lembar, Investor Ini Jadi Pemegang Saham Bintraco (CARS) Terbesar Kedua",18 Apr 2022
Industri dan Perdagangan Bintraco Dharma,https://www.liputan6.com/saham/read/5055571/jual-87678-juta-saham-cars-trimegah-sekuritas-kantongi-rp-4588-miliar,"Jual 876,78 Juta Saham CARS, Trimegah Sekuritas Kantongi Rp 45,88 Miliar",30 Agu 2022
Industri dan Perdagangan Bintraco Dharma,https://insight.kontan.co.id/news/tengah-melejit-dua-investor-jual-105-miliar-saham-cars-siapa-yang-menampung,"Tengah Melejit, Dua Investor Jual 1,05 Miliar Saham CARS, Siapa yang Menampung?",30 Agu 2022
Industri dan Perdagangan Bintraco Dharma,https://insight.kontan.co.id/news/ahabe-niaga-selaras-pengendali-bintraco-dharma-cars-digugat-pkpu,"Ahabe Niaga Selaras, Pengendali Bintraco Dharma (CARS), Digugat PKPU",26 Agu 2021
Industri dan Perdagangan Bintraco Dharma,https://www.bareksa.com/berita/berita-ekonomi-terkini/2017-05-22/baru-sebulan-ipo-bintraco-dharma-langsung-bagi-dividen,"Baru Sebulan IPO, Bintraco Dharma Langsung Bagi Dividen",22 Mei 2017
Industri dan Perdagangan Bintraco Dharma,https://investasi.kontan.co.id/news/ojk-bekukan-sementara-izin-usaha-andalan-finance-entitas-anak-bintraco-dharma-cars,"OJK bekukan sementara izin usaha Andalan Finance, entitas anak Bintraco Dharma (CARS)",16 Agu 2021
Industri dan Perdagangan Bintraco Dharma,https://emitennews.com/news/giliran-merapi-agung-obral-1795-miliar-saham-bintraco-dharma-cars-harga-rp5-per-lembar,"Giliran Merapi Agung Obral 1,795 Miliar Saham Bintraco Dharma (CARS) Harga Rp5 per Lembar",22 Apr 2022
Industri dan Perdagangan Bintraco Dharma,https://market.bisnis.com/read/20190829/192/1142254/anak-usaha-bintraco-dharma-cars-tunda-rencana-ipo,Anak Usaha Bintraco Dharma (CARS) Tunda Rencana IPO,29 Agu 2019
Industri dan Perdagangan Bintraco Dharma,https://insight.kontan.co.id/news/kabar-tp-rachmat-boy-thohir-akuisisi-cars-manajemen-ada-non-disclosure-agreement,"Kabar TP Rachmat & Boy Thohir Akuisisi CARS, Manajemen: Ada Non Disclosure Agreement",23 Agu 2022
Industri dan Perdagangan Bintraco Dharma,https://insight.kontan.co.id/news/simak-rekomendasi-saham-toba-bara-toba-dan-bintraco-dharma-cars-usai-stock-split,Simak Rekomendasi Saham Toba Bara (TOBA) dan Bintraco Dharma (CARS) Usai Stock Split,11 Jun 2019
Industri dan Perdagangan Bintraco Dharma,https://www.emitennews.com/news/harga-saham-melesat-hingga-76-persen-ini-penjelasan-manajemen-cars,"Harga Saham Melesat Hingga 76 Persen, Ini Penjelasan Manajemen CARS",6 Sep 2022
Industri dan Perdagangan Bintraco Dharma,https://economy.okezone.com/read/2019/07/24/278/2082962/bintraco-dharma-dirikan-anak-usaha-penjualan-suku-cadang,Bintraco Dharma Dirikan Anak Usaha Penjualan Suku Cadang,24 Jul 2019
Industri dan Perdagangan Bintraco Dharma,https://market.bisnis.com/read/20180125/192/730744/bintraco-dharma-cars-beli-saham-bahtera-multi-senilai-rp160-miliar,Bintraco Dharma (CARS) Beli Saham Bahtera Multi Senilai Rp160 Miliar,25 Jan 2018
Industri dan Perdagangan Bintraco Dharma,https://investor.id/market-and-corporate/303765/bintraco-dharma-cars-sukses-raih-laba-sahamnya-masih-gocap,"Bintraco Dharma (CARS) Sukses Raih Laba, Sahamnya Masih Gocap",19 Agu 2022
Industri dan Perdagangan Bintraco Dharma,https://market.bisnis.com/read/20190723/192/1127742/bintraco-dharma-cars-dirikan-perusahaan-penjualan-suku-cadang,Bintraco Dharma (CARS) Dirikan Perusahaan Penjualan Suku Cadang,23 Jul 2019
Industri dan Perdagangan Bintraco Dharma,https://market.bisnis.com/read/20221006/192/1584804/cars-right-issue-antisipasi-dampak-pkpu-ans-dan-gagal-bayar-afi,"CARS Right Issue, Antisipasi Dampak PKPU ANS dan Gagal Bayar AFI?",6 Okt 2022
Industri dan Perdagangan Bintraco Dharma,https://investasi.kontan.co.id/news/bintraco-dharma-mengakuisisi-andalan-adhi-niaga-lewat-anak-usaha,Bintraco Dharma mengakuisisi Andalan Adhi Niaga lewat anak usaha,10 Okt 2018
Industri dan Perdagangan Bintraco Dharma,https://www.emitennews.com/news/modal-tipis-paulus-totok-lusida-untung-2200-persen-hasil-jual-saham-cars,"Modal Tipis, Paulus Totok Lusida Untung 2.200 Persen Hasil Jual Saham CARS",25 Sep 2022
Industri dan Perdagangan Bintraco Dharma,https://market.bisnis.com/read/20230720/192/1676530/grup-triputra-aslc-dikabarkan-akuisisi-cars-ini-kata-manajemen,"Grup Triputra (ASLC) Dikabarkan Akuisisi CARS, Ini Kata Manajemen",20 Jul 2023
Industri dan Perdagangan Bintraco Dharma,https://market.bisnis.com/read/20181018/192/850528/2019-bintraco-dharma-cars-bakal-buka-100-gerai-carfix,"2019, Bintraco Dharma (CARS) Bakal Buka 100 Gerai CarFix",18 Okt 2018
Industri dan Perdagangan Bintraco Dharma,https://jateng.solopos.com/bursa-saham-nasmoco-group-resmi-melantai-di-bei-797967,BURSA SAHAM : Nasmoco Group Resmi Melantai di BEI,1 Agu 2023
Industri dan Perdagangan Bintraco Dharma,https://pasardana.id/news/2022/9/23/investor-hebat-paulus-totok-jual-cars-untung-2200-persen-dalam-waktu-5-bulan/,"Investor Hebat, Paulus Totok Jual CARS Untung 2.200 Persen Dalam Waktu 5 Bulan",23 Sep 2022
Industri dan Perdagangan Bintraco Dharma,https://m.industry.co.id/view/2786/pt-industri-dan-perdagangan-bintraco-dharma-bagikan-dividen,PT Industri dan Perdagangan Bintraco Dharma Bagikan Dividen,6 Mei 2019
Industri dan Perdagangan Bintraco Dharma,https://www.beritasatu.com/ekonomi/491441/bintraco-habiskan-rp-80-m-buka-dealer-toyota-di-demak-dan-purbalingga,Bintraco Habiskan Rp 80 M Buka Dealer Toyota di Demak dan Purbalingga,7 Mei 2018
Industri dan Perdagangan Bintraco Dharma,https://pasardana.id/news/2022/9/14/bei-hentikan-sementara-perdagangan-saham-cars/,BEI Hentikan Sementara Perdagangan Saham CARS,14 Sep 2022
Industri dan Perdagangan Bintraco Dharma,https://foto.bisnis.com/view/20180507/792355/kinerja-bintraco-dharma-di-kuartal-pertama-2018,Kinerja Bintraco Dharma di Kuartal Pertama 2018,7 Mei 2018
Industri dan Perdagangan Bintraco Dharma,https://www.idxchannel.com/market-news/sempat-rugi-emiten-dealer-nasmoco-cars-berhasil-raup-laba-rp1368-miliar,"Sempat Rugi, Emiten Dealer Nasmoco (CARS) Berhasil Raup Laba Rp136,8 Miliar",14 Mar 2023
Industri dan Perdagangan Bintraco Dharma,https://market.bisnis.com/read/20221011/192/1586352/menanti-rights-issue-cars-investor-perlu-perhatikan-ini,"Menanti Rights Issue CARS, Investor Perlu Perhatikan Ini",11 Okt 2022
Industri dan Perdagangan Bintraco Dharma,https://market.bisnis.com/read/20220418/192/1524013/bos-properti-ketum-rei-borong-saham-bintraco-dharma-cars,Bos Properti Ketum REI Borong Saham Bintraco Dharma CARS,18 Apr 2022
Industri dan Perdagangan Bintraco Dharma,https://pasardana.id/news/2022/4/18/untung-banyak-investor-ini-beli-cars-hanya-rp5-per-saham/,"Untung Banyak, Investor Ini Beli CARS Hanya Rp5 Per Saham",18 Apr 2022
Industri dan Perdagangan Bintraco Dharma,https://ajaib.co.id/prospek-saham-cars-dealer-toyota-yang-berharga-gocap/,"Prospek Saham CARS, Dealer Toyota yang Berharga Gocap",14 Des 2021
Industri dan Perdagangan Bintraco Dharma,https://wartaekonomi.co.id/read222303/good-bisnis-perdagangan-mobil-bekas-bintraco-bangun-perusahaan-baru,"Good! Bisnis Perdagangan Mobil Bekas, Bintraco Bangun Perusahaan Baru",4 Apr 2019
Industri dan Perdagangan Bintraco Dharma,https://photo.sindonews.com/gallery/28885/bintraco-dharma-jalin-kerjasama-dengan-alibaba-cloud,Bintraco Dharma Jalin Kerjasama dengan Alibaba Cloud,1 Agu 2018
Industri dan Perdagangan Bintraco Dharma,https://market.bisnis.com/read/20220704/192/1550940/emiten-distributor-otomotif-cars-ganti-direktur-utama-dan-komisaris,Emiten Distributor Otomotif (CARS) Ganti Direktur Utama dan Komisaris,4 Jul 2022
Industri dan Perdagangan Bintraco Dharma,https://www.bareksa.com/berita/berita-ekonomi-terkini/2017-04-10/saham-cars-turun-46-saat-listing-perdana-penjamin-efek-jadi-penjual-terbesar,"Saham CARS Turun 4,6% Saat Listing Perdana, Penjamin Efek Jadi Penjual Terbesar",10 Apr 2017
Industri dan Perdagangan Bintraco Dharma,https://wartaekonomi.co.id/read180156/cars-alokasikan-30-keuntungan-untuk-pemegang-saham.html,CARS Alokasikan 30% Keuntungan untuk Pemegang Saham,7 Mei 2018
Industri dan Perdagangan Bintraco Dharma,https://insight.kontan.co.id/news/sejak-akhir-kurtal-iii-2018-ahabe-sudah-melepas-2507-saham-cars,"Sejak Akhir Kurtal III 2018, Ahabe Sudah Melepas 25,07% Saham CARS",30 Jan 2019
Industri dan Perdagangan Bintraco Dharma,https://wartaekonomi.co.id/read373118/sang-dirut-digugat-bayar-utang-hingga-penyitaan-harta-pribadi-perusahaan-ini-langsung-respons,"Sang Dirut Digugat Bayar Utang hingga Penyitaan Harta Pribadi, Perusahaan Ini Langsung Respons....",9 Nov 2021
Industri dan Perdagangan Bintraco Dharma,https://market.bisnis.com/read/20220829/192/1571933/trimegah-trim-milik-boy-thohir-lepas-saham-cars-perlahan-sisa-182-miliar,"Trimegah (TRIM) Milik Boy Thohir Lepas Saham CARS Perlahan, Sisa 1,82 Miliar",29 Agu 2022
Industri dan Perdagangan Bintraco Dharma,https://market.bisnis.com/read/20220913/192/1576992/bos-realestate-paulus-totok-lusida-lego-3765-juta-saham-bintraco-cars,"Bos Realestate Paulus Totok Lusida Lego 376,5 Juta Saham Bintraco (CARS)",13 Sep 2022
Industri dan Perdagangan Bintraco Dharma,https://bisniskeuangan.kompas.com/read/xml/2017/03/01/180415026/lepas.saham.di.bursa.diler.nasmoco.targetkan.dana.rp.345.miliar,"Lepas Saham di Bursa, Diler Nasmoco Targetkan Dana Rp 345 Miliar",1 Mar 2017
Industri dan Perdagangan Bintraco Dharma,https://finance.detik.com/bursa-dan-valas/d-5699815/pemegang-saham-pengendali-emiten-dealer-toyota-digugat-pailit,Pemegang Saham Pengendali Emiten Dealer Toyota Digugat Pailit,28 Agu 2021
Industri dan Perdagangan Bintraco Dharma,https://finance.detik.com/bursa-dan-valas/d-5732538/pengendali-emiten-dealer-toyota-buka-suara-soal-gugatan-pailit,Pengendali Emiten Dealer Toyota Buka Suara Soal Gugatan Pailit,20 Sep 2021
